competenciamov,regiao,uf,municipio,secao,subclasse,saldomovimentacao,cbo2002ocupacao,categoria,graudeinstrucao,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,salario,tamestabjan,indicadoraprendiz,origemdainformacao,competenciadec,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo
202603,4,43,430163,N,8020001,-1,517420,101,8,35,"44,00",1,1,0,1,31,0,0,0,"1667,60",3,0,1,202603,0,5,"1667,60"
202603,4,43,431490,N,8129000,1,514320,101,7,37,"44,00",1,3,0,1,97,0,0,0,"1765,86",9,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8121400,1,514320,101,7,19,"44,00",2,3,0,1,97,0,0,0,"1765,86",8,0,1,202603,0,5,"1765,86"
202603,4,43,430235,N,8111700,1,514320,111,7,26,"44,00",1,3,0,1,97,0,1,0,"1766,60",7,0,1,202603,0,1,"8,03"
202603,4,43,431490,N,8111700,-1,514310,101,6,52,"44,00",1,1,0,1,40,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8129000,-1,514225,101,7,51,"44,00",5,1,0,1,31,0,0,0,"1744,71",5,0,1,202603,0,5,"1744,71"
202603,4,43,431490,N,8111700,1,517420,101,7,29,"44,00",1,1,0,1,97,0,0,0,"1667,60",9,0,1,202603,0,5,"1667,60"
202603,4,43,431490,N,8111700,-1,410105,101,7,43,"44,00",1,1,0,1,31,0,0,0,"2063,31",9,0,1,202603,0,5,"2063,31"
202603,4,43,431490,E,3811400,-1,514205,101,7,36,"44,00",2,1,0,1,40,0,0,0,"2082,31",9,0,1,202603,0,5,"2082,31"
202603,4,43,431490,N,8111700,1,517110,111,7,19,"44,00",1,3,0,1,97,0,1,0,"1832,60",7,0,1,202603,0,1,"8,33"
202603,4,43,431490,N,8111700,-1,514320,101,4,44,"44,00",3,3,0,1,40,0,0,0,"1764,40",6,0,1,202603,0,1,"8,02"
202603,4,43,430920,N,8121400,-1,514320,101,4,49,"44,00",2,3,0,1,43,0,0,0,"1540,48",8,0,1,202603,0,5,"1540,48"
202603,4,43,430160,T,9700500,-1,516305,101,7,47,"18,00",1,3,0,1,31,0,0,0,"731,88",4,0,1,202603,0,5,"731,88"
202603,4,43,431490,E,3811400,1,514215,101,4,45,"44,00",2,1,0,1,97,0,0,0,"1799,68",9,0,1,202603,0,5,"1799,68"
202603,4,43,431020,E,3811400,-1,715125,101,4,25,"44,00",1,1,0,1,31,0,0,0,"2075,32",9,0,1,202603,0,5,"2075,32"
202603,4,43,431490,N,8111700,-1,517410,101,7,44,"40,00",1,1,0,1,31,0,0,0,"2126,25",3,0,1,202603,0,5,"2126,25"
202603,4,43,432200,N,8129000,1,514320,101,7,50,"40,00",1,3,0,1,97,0,0,0,"1605,32",10,0,1,202603,0,5,"1605,32"
202603,4,43,431490,E,3811400,-1,514205,101,7,34,"44,00",1,1,0,1,31,0,0,0,"2082,31",9,0,1,202603,0,5,"2082,31"
202603,4,43,431490,N,8121400,1,514325,111,7,47,"44,00",1,3,0,1,97,0,1,0,"1771,00",4,0,1,202603,0,1,"8,05"
202603,4,43,431490,N,8111700,1,514120,101,5,47,"44,00",3,1,0,1,97,0,0,0,"2151,89",8,0,1,202603,0,5,"2151,89"
202603,4,43,431490,N,8111700,-1,514320,101,7,44,"40,00",1,3,0,1,43,0,0,0,"1605,32",5,0,1,202603,0,5,"1605,32"
202603,4,43,430460,N,8121400,1,514320,101,5,60,"44,00",1,3,0,1,97,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431020,N,8020001,1,951320,101,7,44,"44,00",1,1,0,1,97,0,0,0,"1938,20",3,0,1,202603,0,1,"8,81"
202603,4,43,431490,N,8111700,-1,514320,101,7,33,"44,00",1,3,0,1,43,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8121400,-1,514120,101,7,50,"44,00",3,1,0,1,43,0,0,0,"2015,07",4,0,1,202603,0,5,"2015,07"
202603,4,43,431490,N,8121400,1,517410,101,7,36,"44,00",2,1,0,1,97,0,0,0,"2126,25",8,0,1,202603,0,5,"2126,25"
202603,4,43,431405,E,3811400,-1,517410,101,7,42,"40,00",1,1,0,1,31,0,0,0,"1933,65",7,0,1,202603,0,5,"1933,65"
202603,4,43,432300,N,8129000,-1,514320,101,7,29,"40,00",2,3,0,1,31,0,0,0,"1605,33",7,0,1,202603,0,5,"1605,33"
202603,4,43,430460,N,8111700,1,514320,101,7,36,"44,00",1,3,0,1,97,0,0,0,"1653,58",6,0,1,202603,0,5,"1653,58"
202603,4,43,430440,N,8121400,-1,514320,101,7,20,"44,00",1,3,0,1,40,0,0,0,"1766,52",1,0,1,202603,0,5,"1766,52"
202603,4,43,431490,N,8121400,-1,514325,111,7,19,"44,00",1,1,0,1,40,0,1,0,"1771,00",4,0,1,202603,0,1,"8,05"
202603,4,43,431490,N,8121400,-1,514320,101,7,61,"24,00",1,3,0,1,40,0,0,0,"963,20",7,0,1,202603,0,5,"963,20"
202603,4,43,430310,N,8121400,1,514320,106,5,22,"44,00",2,1,0,1,97,0,0,0,"1752,85",10,0,1,202603,0,5,"1752,85"
202603,4,43,431490,N,8121400,1,514320,101,7,32,"8,00",1,3,0,1,97,0,0,0,"321,06",5,0,1,202603,0,5,"321,06"
202603,4,43,430310,N,8020001,-1,514320,101,5,53,"44,00",3,3,0,1,40,0,0,0,"1765,86",2,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,-1,514320,101,5,42,"44,00",1,3,0,1,40,0,0,0,"1766,60",7,0,1,202603,0,1,"8,03"
202603,4,43,430920,N,8020001,-1,517410,101,5,46,"36,00",1,1,0,1,31,0,0,0,"1667,60",5,0,1,202603,0,5,"1667,60"
202603,4,43,431020,E,3811400,-1,514205,101,4,31,"44,00",1,1,0,1,40,0,0,0,"2082,31",9,0,1,202603,0,5,"2082,31"
202603,4,43,431490,N,8121400,1,514320,101,4,32,"22,00",1,3,0,1,97,0,0,0,"882,94",7,0,1,202603,0,5,"882,94"
202603,4,43,431490,N,8121400,1,514320,111,7,33,"44,00",1,3,0,1,97,0,1,0,"1766,60",8,0,1,202603,0,1,"8,03"
202603,4,43,431020,N,8020001,1,951310,101,7,19,"44,00",1,1,0,1,97,0,0,0,"1938,20",3,0,1,202603,0,5,"1938,20"
202603,4,43,432240,N,8111700,-1,514320,101,7,28,"44,00",2,1,0,1,31,0,0,0,"1766,60",6,0,1,202603,0,1,"8,03"
202603,4,43,430435,N,8130300,-1,717020,101,8,38,"44,00",1,1,0,1,31,0,0,0,"1841,40",2,0,1,202603,0,5,"1841,40"
202603,4,43,430300,N,8020001,1,354120,101,7,22,"44,00",1,3,0,1,97,0,0,0,"1930,50",4,0,1,202603,0,5,"1930,50"
202603,4,43,431490,N,8020001,-1,951320,101,7,38,"44,00",1,3,0,1,40,0,0,0,"2126,25",5,0,1,202603,0,5,"2126,25"
202603,4,43,431750,N,8121400,-1,514325,101,7,28,"41,20",1,1,0,1,40,0,0,0,"1727,60",2,0,1,202603,0,5,"1727,60"
202603,4,43,431020,N,8121400,-1,514320,101,7,50,"40,00",1,3,0,1,43,0,0,0,"1605,32",8,0,1,202603,0,5,"1605,32"
202603,4,43,431490,N,8111700,-1,517420,101,7,49,"44,00",1,1,0,1,40,0,0,0,"2126,25",6,0,1,202603,0,5,"2126,25"
202603,4,43,431490,N,8129000,-1,514320,101,7,32,"44,00",1,3,0,1,31,0,0,0,"1765,86",6,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,-1,514320,101,7,47,"44,00",2,3,0,1,40,0,0,0,"1765,86",9,0,1,202603,0,5,"1765,86"
202603,4,43,430463,N,8111700,-1,410105,101,7,45,"44,00",1,1,0,1,31,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,1,517410,101,5,42,"44,00",1,3,0,1,97,0,0,0,"2126,25",7,0,1,202603,0,5,"2126,25"
202603,4,43,431490,N,8111700,1,510310,101,7,45,"44,00",1,1,0,1,97,0,0,0,"2340,35",5,0,1,202603,0,5,"2340,35"
202603,4,43,431490,N,8111700,-1,514320,101,7,26,"44,00",2,3,0,1,31,0,0,0,"1765,86",6,0,1,202603,0,5,"1765,86"
202603,4,43,431490,E,3811400,1,514215,101,7,18,"44,00",2,1,0,1,97,0,0,0,"1799,68",9,0,1,202603,0,5,"1799,68"
202603,4,43,432300,N,8129000,1,513205,101,5,52,"40,00",1,1,0,1,97,0,0,0,"1685,50",7,0,1,202603,0,5,"1685,50"
202603,4,43,431490,N,8111700,1,514320,101,5,19,"44,00",1,1,0,1,97,0,0,0,"1765,86",3,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,1,517420,101,7,35,"44,00",3,3,0,1,97,0,0,0,"1667,60",8,0,1,202603,0,5,"1667,60"
202603,4,43,431490,N,8111700,1,422105,101,7,24,"44,00",4,3,0,1,97,0,0,0,"1996,44",9,0,1,202603,0,5,"1996,44"
202603,4,43,430920,N,8111700,-1,517420,101,7,65,"44,00",3,1,0,1,43,0,0,0,"1667,60",5,0,1,202603,0,5,"1667,60"
202603,4,43,430920,N,8121400,1,514310,101,6,17,"44,00",1,1,0,1,97,0,0,0,"1653,58",1,0,1,202603,0,5,"1653,58"
202603,4,43,431490,N,8111700,1,422105,101,7,24,"40,00",1,3,0,1,97,0,0,0,"1929,35",6,0,1,202603,0,5,"1929,35"
202603,4,43,431760,N,8111700,-1,514320,101,7,30,"44,00",1,3,0,1,40,0,0,0,"1764,00",8,0,1,202603,0,5,"1764,00"
202603,4,43,430460,N,8111700,-1,514320,101,5,50,"44,00",1,3,0,1,31,0,0,0,"1765,86",4,0,1,202603,0,5,"1765,86"
202603,4,43,430310,N,8121400,-1,514320,106,5,56,"44,00",3,3,0,1,43,0,0,0,"1900,00",10,0,1,202603,0,5,"1900,00"
202603,4,43,431490,N,8121400,1,514320,101,7,57,"44,00",1,3,0,1,97,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8129000,-1,514320,101,7,43,"44,00",1,3,0,1,40,0,0,0,"1653,58",9,0,1,202603,0,5,"1653,58"
202603,4,43,431490,N,8111700,-1,517410,101,7,42,"44,00",1,1,0,1,40,0,0,0,"2126,25",6,0,1,202603,0,5,"2126,25"
202603,4,43,431490,N,8111700,1,514320,101,7,26,"44,00",2,1,0,1,97,0,0,0,"1653,58",4,0,1,202603,0,5,"1653,58"
202603,4,43,432200,N,8129000,-1,514320,101,7,32,"40,00",1,1,0,1,31,0,0,0,"1604,00",10,0,1,202603,0,1,"8,02"
202603,4,43,431490,N,8111700,-1,517410,101,2,23,"44,00",2,1,0,1,43,0,0,0,"2126,25",7,0,1,202603,0,5,"2126,25"
202603,4,43,431490,N,8111700,1,517420,101,7,48,"44,00",1,1,0,1,97,0,0,0,"2126,25",4,0,1,202603,0,5,"2126,25"
202603,4,43,431405,E,3811400,-1,715205,101,6,24,"40,00",2,1,0,1,40,0,0,0,"2228,60",7,0,1,202603,0,5,"2228,60"
202603,4,43,431730,N,8020001,-1,715615,101,7,33,"44,00",1,1,0,1,31,0,0,0,"2068,35",4,0,1,202603,0,5,"2068,35"
202603,4,43,431490,N,8111700,1,514310,101,7,44,"44,00",3,1,0,1,97,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8020001,-1,517420,101,7,24,"44,00",1,1,0,1,40,0,0,0,"1845,80",4,0,1,202603,0,5,"1845,80"
202603,4,43,431490,N,8111700,-1,514320,101,5,52,"44,00",1,3,0,1,40,0,0,0,"1764,40",6,0,1,202603,0,1,"8,02"
202603,4,43,432200,N,8129000,-1,514320,101,7,42,"44,00",1,3,0,1,31,0,0,0,"1765,86",10,0,1,202603,0,5,"1765,86"
202603,4,43,431760,N,8111700,1,514320,101,7,32,"44,00",1,1,0,1,97,0,0,0,"1764,00",8,0,1,202603,0,5,"1764,00"
202603,4,43,430310,N,8121400,-1,514320,106,7,32,"28,00",3,3,0,1,40,0,0,0,"1209,09",10,0,1,202603,0,5,"1209,09"
202603,4,43,430460,N,8121400,-1,514225,101,5,24,"44,00",2,3,0,1,31,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,-1,514310,101,4,42,"44,00",1,1,0,1,40,0,0,0,"1653,58",5,0,1,202603,0,5,"1653,58"
202603,4,43,431490,N,8121400,-1,514320,101,7,37,"44,00",3,1,0,1,40,0,0,0,"2062,17",7,0,1,202603,0,5,"2062,17"
202603,4,43,432300,N,8129000,1,514320,101,7,63,"40,00",1,3,0,1,97,0,0,0,"1605,33",7,0,1,202603,0,5,"1605,33"
202603,4,43,431490,N,8121400,-1,514320,101,7,43,"24,00",2,3,0,1,40,0,0,0,"963,60",5,0,1,202603,0,1,"8,03"
202603,4,43,430310,N,8121400,-1,514320,101,5,57,"36,00",1,3,0,1,31,0,0,0,"1444,79",10,0,1,202603,0,5,"1444,79"
202603,4,43,430460,N,8111700,1,517410,101,7,26,"44,00",3,1,0,1,97,0,0,0,"2126,25",6,0,1,202603,0,5,"2126,25"
202603,4,43,432380,N,8020001,-1,951305,101,7,28,"44,00",1,1,0,1,31,0,0,0,"2237,11",3,0,1,202603,0,5,"2237,11"
202603,4,43,430930,N,8111700,1,334110,101,7,25,"40,00",3,3,0,1,97,0,0,0,"1705,41",7,0,1,202603,0,5,"1705,41"
202603,4,43,430310,N,8121400,1,514320,101,7,53,"44,00",1,1,0,1,97,0,0,0,"1765,86",4,0,1,202603,0,5,"1765,86"
202603,4,43,432200,N,8129000,1,514320,101,7,48,"44,00",1,3,0,1,97,0,0,0,"1765,86",6,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8020001,-1,951315,101,8,27,"44,00",1,3,0,1,40,0,0,0,"1845,80",7,0,1,202603,0,5,"1845,80"
202603,4,43,431490,N,8111700,1,514320,101,5,44,"25,00",1,3,0,1,97,0,0,0,"1003,34",10,0,1,202603,0,5,"1003,34"
202603,4,43,430460,N,8121400,-1,622010,101,4,52,"44,00",1,1,0,1,32,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,431225,N,8129000,-1,517415,101,7,47,"44,00",1,1,0,1,31,0,0,0,"2126,25",5,0,1,202603,0,5,"2126,25"
202603,4,43,431020,E,3811400,-1,782510,101,5,41,"44,00",2,1,0,1,31,0,0,0,"2350,55",9,0,1,202603,0,5,"2350,55"
202603,4,43,432300,N,8121400,-1,514320,101,7,39,"40,00",2,3,0,1,40,0,0,0,"1606,00",6,0,1,202603,0,5,"1606,00"
202603,4,43,430435,E,3811400,-1,514205,101,2,31,"44,00",3,1,0,1,31,0,0,0,"2066,90",6,0,1,202603,0,5,"2066,90"
202603,4,43,432300,N,8129000,-1,514320,101,7,34,"40,00",2,3,0,1,31,0,0,0,"1605,33",7,0,1,202603,0,5,"1605,33"
202603,4,43,431490,N,8111700,1,514320,101,4,31,"24,00",2,3,0,1,97,0,0,0,"963,20",5,0,1,202603,0,5,"963,20"
202603,4,43,431490,E,3811400,1,782510,101,7,47,"44,00",1,1,0,1,97,0,0,0,"2475,62",9,0,1,202603,0,5,"2475,62"
202603,4,43,431490,N,8111700,1,514320,101,7,18,"20,00",3,3,0,1,97,0,0,0,"802,66",5,0,1,202603,0,5,"802,66"
202603,4,43,430460,N,8129000,1,514320,101,5,39,"44,00",1,3,0,1,97,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,430930,N,8121400,-1,422105,101,7,23,"44,00",2,3,0,1,31,0,0,0,"1869,50",6,0,1,202603,0,5,"1869,50"
202603,4,43,432300,N,8121400,1,514320,101,8,25,"24,00",1,3,0,1,97,0,0,0,"962,40",5,0,1,202603,0,1,"8,02"
202603,4,43,430310,N,8121400,-1,514320,101,2,48,"24,00",1,3,0,1,40,0,0,0,"963,19",10,0,1,202603,0,5,"963,19"
202603,4,43,431490,N,8121400,-1,411010,101,9,35,"44,00",1,3,0,1,40,0,0,0,"2538,60",9,0,1,202603,0,5,"2538,60"
202603,4,43,431020,N,8111700,-1,514325,101,9,45,"40,00",3,3,0,1,40,0,0,0,"1503,26",8,0,1,202603,0,5,"1503,26"
202603,4,43,431490,N,8111700,1,514320,101,4,22,"44,00",3,3,0,1,97,0,0,0,"1765,86",10,0,1,202603,0,5,"1765,86"
202603,4,43,431490,E,3811400,1,514205,101,4,26,"44,00",2,1,0,1,97,0,0,0,"2082,31",9,0,1,202603,0,5,"2082,31"
202603,4,43,431490,N,8020001,1,517420,101,7,26,"44,00",3,1,0,1,97,0,0,0,"2126,25",4,0,1,202603,0,5,"2126,25"
202603,4,43,431020,E,3811400,-1,514205,101,3,33,"44,00",3,1,0,1,31,0,0,0,"1949,91",9,0,1,202603,0,5,"1949,91"
202603,4,43,430460,N,8129000,-1,514310,101,7,42,"44,00",1,3,0,1,40,0,0,0,"1766,60",7,0,1,202603,0,1,"8,03"
202603,4,43,431490,N,8129000,-1,411010,101,9,43,"44,00",2,3,0,1,40,0,0,0,"2161,10",3,0,1,202603,0,5,"2161,10"
202603,4,43,432090,N,8020001,-1,517420,101,7,23,"44,00",3,1,0,1,40,0,0,0,"2129,00",5,0,1,202603,0,5,"2129,00"
202603,4,43,430460,N,8111700,1,514325,101,8,24,"44,00",1,3,0,1,97,0,0,0,"1765,85",5,0,1,202603,0,5,"1765,85"
202603,4,43,431020,N,8121400,1,514320,101,7,25,"20,00",3,3,0,1,97,0,0,0,"802,66",8,0,1,202603,0,5,"802,66"
202603,4,43,431490,N,8111700,-1,517420,101,7,47,"44,00",1,1,0,1,43,0,0,0,"2126,25",5,0,1,202603,0,5,"2126,25"
202603,4,43,431490,N,8121400,-1,414105,101,6,19,"44,00",2,1,0,1,31,0,0,0,"2120,93",9,0,1,202603,0,5,"2120,93"
202603,4,43,431490,N,8111700,-1,252405,101,7,50,"44,00",1,3,0,1,31,0,0,0,"4483,58",5,0,1,202603,0,5,"4483,58"
202603,4,43,431490,N,8121400,1,514320,101,5,33,"32,00",2,3,0,1,97,0,0,0,"1284,25",6,0,1,202603,0,5,"1284,25"
202603,4,43,430460,N,8121400,-1,514225,101,5,24,"44,00",3,1,0,1,43,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,432300,N,8129000,-1,514320,101,5,32,"40,00",1,3,0,1,31,0,0,0,"1605,33",7,0,1,202603,0,5,"1605,33"
202603,4,43,431020,E,3811400,-1,782510,101,7,55,"44,00",1,1,0,1,31,0,0,0,"2213,64",9,0,1,202603,0,5,"2213,64"
202603,4,43,431020,N,8121400,-1,514320,101,5,47,"40,00",3,3,0,1,43,0,0,0,"1605,32",8,0,1,202603,0,5,"1605,32"
202603,4,43,430300,N,8122200,1,782510,101,7,36,"44,00",1,1,0,1,97,0,0,0,"2475,60",6,0,1,202603,0,5,"2475,60"
202603,4,43,431490,N,8020001,-1,411010,101,7,52,"44,00",6,3,0,1,40,0,0,0,"5483,90",5,0,1,202603,0,5,"5483,90"
202603,4,43,431490,N,8111700,1,517410,101,7,49,"44,00",2,1,0,1,97,0,0,0,"2126,25",1,0,1,202603,0,5,"2126,25"
202603,4,43,431800,N,8121400,1,514320,101,7,56,"44,00",1,3,0,1,97,0,0,0,"1765,86",8,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,1,514320,101,7,33,"40,00",2,3,0,1,97,0,0,0,"1605,34",10,0,1,202603,0,5,"1605,34"
202603,4,43,430610,N,8020001,-1,951305,101,6,24,"44,00",1,1,0,1,31,0,0,0,"1742,40",5,0,1,202603,0,5,"1742,40"
202603,4,43,430920,N,8121400,-1,514320,101,7,26,"44,00",1,1,0,1,32,0,0,0,"1765,89",8,0,1,202603,0,5,"1765,89"
202603,4,43,432200,N,8129000,-1,622020,101,5,70,"44,00",1,1,0,1,31,0,0,0,"2002,69",6,0,1,202603,0,5,"2002,69"
202603,4,43,431490,N,8121400,1,514320,101,5,40,"44,00",1,1,0,1,97,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,431760,N,8111700,-1,514320,101,7,34,"44,00",1,3,0,1,43,0,0,0,"1900,00",8,0,1,202603,0,5,"1900,00"
202603,4,43,431490,N,8111700,1,514320,101,7,29,"44,00",3,3,0,1,97,0,0,0,"1765,86",10,0,1,202603,0,5,"1765,86"
202603,4,43,432150,N,8111700,-1,514320,101,7,45,"32,00",1,3,0,1,43,0,0,0,"1284,26",6,0,1,202603,0,5,"1284,26"
202603,4,43,430310,N,8121400,1,514320,106,5,41,"40,00",3,3,0,1,97,0,0,0,"1593,50",10,0,1,202603,0,5,"1593,50"
202603,4,43,431720,N,8111700,-1,411005,103,7,19,"20,00",1,1,0,1,40,0,0,0,"894,52",8,1,1,202603,0,5,"894,52"
202603,4,43,430460,N,8129000,1,514320,101,5,22,"12,00",1,1,0,1,97,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8020001,1,411010,103,4,15,"22,00",2,3,0,1,97,0,0,0,"851,96",8,1,1,202603,0,5,"851,96"
202603,4,43,431490,N,8121400,1,514325,101,6,44,"44,00",1,3,0,1,97,0,0,0,"1765,85",7,0,1,202603,0,5,"1765,85"
202603,4,43,431490,N,8111700,-1,517420,101,7,26,"44,00",2,1,0,1,43,0,0,0,"2126,25",7,0,1,202603,0,5,"2126,25"
202603,4,43,430920,N,8121400,1,717020,101,7,58,"44,00",2,3,0,1,97,0,0,0,"1856,80",2,0,1,202603,0,5,"1856,80"
202603,4,43,431020,N,8121400,-1,521125,101,5,30,"44,00",1,1,0,1,31,0,0,0,"2221,23",6,0,1,202603,0,5,"2221,23"
202603,4,43,431800,N,8121400,1,513505,101,5,48,"44,00",1,3,0,1,97,0,0,0,"1765,86",8,0,1,202603,0,5,"1765,86"
202603,4,43,431020,E,3811400,-1,514205,101,2,30,"44,00",1,1,0,1,43,0,0,0,"2082,31",9,0,1,202603,0,5,"2082,31"
202603,4,43,431800,N,8121400,-1,715615,101,6,36,"44,00",3,1,0,1,43,0,0,0,"2015,69",8,0,1,202603,0,5,"2015,69"
202603,4,43,431490,N,8111700,-1,422105,101,6,26,"44,00",2,3,0,1,31,0,0,0,"2141,89",8,0,1,202603,0,5,"2141,89"
202603,4,43,431490,N,8111700,-1,514310,101,7,31,"44,00",1,1,0,1,40,0,0,0,"1764,40",6,0,1,202603,0,1,"8,02"
202603,4,43,431020,N,8121400,1,514320,101,9,48,"44,00",3,3,0,1,97,0,0,0,"1765,86",8,0,1,202603,0,5,"1765,86"
202603,4,43,431560,E,3811400,-1,411005,103,6,17,"20,00",3,3,0,1,40,0,0,0,"811,60",5,1,1,202603,0,5,"811,60"
202603,4,43,430060,N,8020001,-1,517420,101,7,20,"44,00",1,1,0,1,31,0,0,0,"1559,80",2,0,1,202603,0,5,"1559,80"
202603,4,43,431490,E,3811400,1,782510,101,7,28,"44,00",1,1,0,1,97,0,0,0,"2475,60",9,0,1,202603,0,5,"2475,60"
202603,4,43,430676,N,8121400,1,517420,101,5,40,"44,00",1,1,0,1,97,0,0,0,"1751,20",7,0,1,202603,0,5,"1751,20"
202603,4,43,431490,N,8111700,1,514310,101,7,33,"44,00",1,1,0,1,97,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431720,N,8020001,1,411005,103,6,16,"20,00",3,3,0,1,97,0,0,0,"830,50",6,1,1,202603,0,5,"830,50"
202603,4,43,430920,E,3811400,-1,514320,101,4,64,"24,00",1,1,0,1,40,0,0,0,"918,72",9,0,1,202603,0,5,"918,72"
202603,4,43,431490,N,8111700,-1,514320,101,7,60,"44,00",1,3,0,1,40,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8020001,-1,514320,101,4,44,"44,00",3,1,0,1,43,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8121400,1,514320,101,6,38,"40,00",3,3,0,1,97,0,0,0,"1605,33",5,0,1,202603,0,5,"1605,33"
202603,4,43,431490,N,8111700,1,517410,101,6,65,"20,00",1,1,0,1,97,0,0,0,"966,48",8,0,1,202603,0,5,"966,48"
202603,4,43,431020,N,8121400,1,514320,101,7,51,"20,00",3,3,0,1,97,0,0,0,"802,66",8,0,1,202603,0,5,"802,66"
202603,4,43,432200,N,8129000,1,411005,103,7,14,"20,00",1,1,0,1,97,0,0,0,"810,54",10,1,1,202603,0,5,"810,54"
202603,4,43,431490,N,8121400,1,514320,101,7,39,"40,00",1,3,0,1,97,0,0,0,"1605,33",4,0,1,202603,0,5,"1605,33"
202603,4,43,432200,N,8129000,-1,514320,101,7,39,"40,00",1,3,0,1,31,0,0,0,"1605,32",10,0,1,202603,0,5,"1605,32"
202603,4,43,431490,N,8111700,1,517410,101,7,29,"44,00",1,3,0,1,97,0,0,0,"2126,25",7,0,1,202603,0,5,"2126,25"
202603,4,43,431580,N,8111700,-1,517410,101,7,41,"44,00",1,3,0,1,43,0,0,0,"1036,00",2,0,1,202603,0,5,"1036,00"
202603,4,43,430460,N,8129000,1,514320,101,7,49,"44,00",3,3,0,1,97,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,430930,N,8129000,1,517420,101,7,59,"44,00",1,3,0,1,97,0,0,0,"2126,25",8,0,1,202603,0,5,"2126,25"
202603,4,43,432300,N,8111700,-1,410105,101,9,43,"44,00",2,3,0,1,31,0,0,0,"2274,58",5,0,1,202603,0,5,"2274,58"
202603,4,43,431560,N,8121400,1,514320,101,7,24,"44,00",1,3,0,1,97,0,0,0,"1765,86",7,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8111700,1,514320,101,7,44,"40,00",1,3,0,1,97,0,0,0,"1605,32",5,0,1,202603,0,5,"1605,32"
202603,4,43,431020,N,8129000,-1,514325,101,7,53,"40,00",1,3,0,1,31,0,0,0,"1605,33",5,0,1,202603,0,5,"1605,33"
202603,4,43,431490,N,8111700,-1,514320,101,5,50,"44,00",1,3,0,1,31,0,0,0,"1768,55",2,0,1,202603,0,5,"1768,55"
202603,4,43,430460,N,8121400,1,514320,101,5,47,"44,00",1,3,0,1,97,0,0,0,"1765,86",5,0,1,202603,0,5,"1765,86"
202603,4,43,431550,N,8130300,-1,622010,101,7,31,"44,00",1,1,0,1,40,0,0,0,"1733,10",2,0,1,202603,0,5,"1733,10"
202603,4,43,430310,N,8111700,-1,715210,101,4,48,"44,00",3,1,0,1,31,0,0,0,"2362,80",5,0,1,202603,0,5,"2362,80"
202603,4,43,430930,N,8129000,-1,515305,101,7,23,"36,00",1,3,0,1,40,0,0,0,"1875,95",8,0,1,202603,0,5,"1875,95"
202603,4,43,431490,N,8121400,1,411010,101,7,37,"44,00",3,1,0,1,97,0,0,0,"3141,15",9,0,1,202603,0,5,"3141,15"
202603,4,43,431490,N,8020001,-1,517420,101,8,31,"44,00",1,1,0,1,40,0,0,0,"2045,80",5,0,1,202603,0,5,"2045,80"
202603,4,43,431490,N,8111700,-1,411010,101,7,27,"44,00",4,3,0,1,40,0,0,1,"2286,59",9,0,1,202603,0,5,"2286,59"
202603,4,43,431490,N,8111700,1,514310,101,7,29,"44,00",3,1,0,1,97,0,0,0,"1765,86",6,0,1,202603,0,5,"1765,86"
202603,4,43,431490,N,8121400,-1,514320,101,1,41,"44,00",1,3,0,1,43,0,0,0,"1605,06",8,0,1,202603,0,5,"1605,06"
202603,4,43,431490,N,8111700,-1,514320,101,7,22,"44,00",1,3,0,1,40,0,0,0,"1765,86",9,0,1,202603,0,5,"1765,86"
